,Date,WIPRO,POWERGRID,DRREDDY,NTPC,CIPLA,COALINDIA,IOC,GAIL,ONGC,INFRATEL,TCS,HCLTECH,HINDUNILVR,BRITANNIA,NESTLEIND,BHARTIARTL,TECHM,SUNPHARMA,EICHERMOT,UPL,BPCL,LT,ASIANPAINT,HDFC,ITC,M&M,TATAMOTORS,INFY,SBIN,HINDALCO,TITAN,KOTAKBANK,TATASTEEL,HDFCBANK,VEDL,RELIANCE,MARUTI,SHREECEM,BAJAJ-AUTO,HEROMOTOCO,ULTRACEMCO,ZEEL,JSWSTEEL,ICICIBANK,ADANIPORTS,GRASIM,BAJFINANCE,AXISBANK,INDUSINDBK,BAJAJFINSV,INDUSINDBK_1d,INDUSINDBK_2d,INDUSINDBK_3d,INDUSINDBK_4d,INDUSINDBK_5d,INDUSINDBK_6d,INDUSINDBK_7d,INDUSINDBK_target
192,2016-10-14,475.0,177.7,3031.25,145.0,587.0,313.05,643.0,430.4,277.05,365.2,2366.2,812.7,842.25,3330.75,6877.25,305.4,419.1,745.5,25400.15,683.35,666.85,1474.85,1205.75,1316.05,239.9,1357.1,556.1,1027.15,252.1,154.6,385.25,781.75,412.3,1261.8,195.7,1077.65,5690.45,17114.65,2798.3,3481.6,4036.5,528.5,1742.5,241.75,254.35,995.15,1061.3,520.65,1218.65,3174.95,-0.00791859844910359,-0.006482583186312797,-0.006031264103721443,-0.009723874779469196,0.004636277848438734,-0.0018873343453823343,-0.007672424404053777,0
193,2016-10-17,472.15,176.05,3028.95,147.5,586.0,311.25,642.3,427.85,278.45,359.45,2362.45,808.4,849.25,3306.4,6758.1,301.3,408.55,733.95,24647.4,686.85,659.1,1447.95,1182.3,1301.95,240.6,1313.1,547.55,1022.4,253.2,150.65,386.1,769.25,410.8,1237.7,193.0,1060.65,5599.1,17454.8,2753.85,3405.5,4012.85,502.65,1719.75,258.75,250.75,970.55,1078.85,519.0,1209.0,3197.0,0.0014474772539288668,0.0019023986765921875,-0.00181968569065347,0.012655086848635198,0.006079404466501166,0.00024813895781633955,-0.005872622001654185,0
194,2016-10-18,482.75,176.4,3045.35,148.0,592.75,312.55,321.7,429.0,276.5,355.35,2400.2,834.8,855.6,3264.6,6873.9,306.65,425.1,743.5,25069.1,692.6,656.75,1488.25,1174.5,1355.25,245.95,1333.35,554.25,1039.05,256.9,152.35,390.1,776.95,424.95,1257.85,196.4,1081.1,5626.7,17581.7,2792.65,3409.45,4022.75,514.1,1782.6,270.35,267.0,979.0,1117.35,532.45,1210.75,3326.0,0.00045426388602102375,-0.003262440635969478,0.011191410282882473,0.004625232294032549,-0.0011976047904191992,-0.0073095188932479115,-0.026182118521577574,-1
195,2016-10-19,495.0,178.55,3065.5,149.05,596.35,312.55,326.55,436.05,278.55,358.15,2395.1,830.55,846.0,3316.9,6792.55,306.95,424.9,750.25,24978.2,710.25,660.6,1491.05,1169.3,1342.15,239.45,1327.9,550.5,1041.8,255.4,151.0,388.4,774.0,426.0,1258.35,198.5,1087.35,5604.6,17287.05,2787.95,3361.95,4032.55,508.35,1748.9,265.05,271.6,982.7,1118.85,535.55,1211.3,3361.2,-0.0037150169239659873,0.010732271113679519,0.004169074548006237,-0.001651118632873772,-0.007760257574506616,-0.026624287955089573,-0.00949393213902419,-1
196,2016-10-20,495.4,178.65,3078.8,149.0,596.6,312.6,321.3,439.35,281.35,367.3,2401.15,815.55,840.3,3313.15,6842.8,309.1,425.0,745.5,24988.6,714.95,662.15,1503.65,1165.75,1359.95,239.35,1327.4,546.85,1036.65,260.2,155.25,389.6,772.35,428.55,1255.5,207.6,1087.55,5644.5,17340.7,2796.55,3362.0,4007.1,520.25,1740.85,277.6,285.25,984.1,1121.4,540.05,1206.8,3337.3,0.014501160092807426,0.007913490222074871,0.0020715942989724895,-0.004060324825985966,-0.02299469671859463,-0.0058004640371229705,-0.009777925091150112,-1
197,2016-10-21,499.2,176.95,3113.6,149.5,583.25,313.3,324.3,439.95,279.8,363.65,2428.65,831.75,851.2,3310.7,6869.1,309.75,434.1,747.75,25122.15,718.35,668.25,1510.85,1153.5,1336.55,240.15,1326.75,544.5,1038.3,258.5,151.85,379.4,781.5,427.2,1270.7,203.1,1064.2,5650.2,17231.85,2802.35,3359.85,3980.9,522.85,1735.3,277.4,285.75,971.7,1134.3,526.1,1224.3,3275.4,-0.006493506493506531,-0.012251899044351875,-0.018296169239565355,-0.03695989545046149,-0.02001143510577473,-0.02393204279996729,-0.008208772359715719,-1
198,2016-10-24,483.95,176.1,3089.25,151.35,584.7,321.25,327.25,444.05,292.35,369.8,2427.7,810.65,848.35,3307.9,6853.35,306.65,429.15,747.15,24914.4,721.45,686.2,1492.65,1127.5,1344.0,241.35,1339.25,559.8,1027.1,262.95,150.85,377.55,787.35,426.05,1263.55,202.35,1063.3,5713.9,17259.65,2790.0,3334.85,3971.5,512.05,1711.7,284.55,285.65,972.05,1128.95,521.55,1216.35,3220.95,-0.005796029103465249,-0.011879804332634372,-0.030665515682163816,-0.013606281086858187,-0.017552513667940896,-0.0017264767542236274,0.01076992641920511,-1
199,2016-10-25,481.4,178.35,3200.6,152.0,584.5,319.65,326.9,435.05,288.75,379.35,2398.45,804.55,832.35,3295.35,6793.95,311.8,434.05,747.4,24631.0,712.9,685.45,1484.1,1139.75,1340.1,238.75,1303.9,553.8,1017.2,261.45,150.5,373.3,786.55,415.25,1250.3,203.95,1060.85,5781.45,17237.45,2801.55,3355.55,4017.05,513.95,1709.4,289.25,312.8,972.95,1141.7,529.1,1209.3,3248.6,-0.006119242537004767,-0.025014471181675352,-0.007855784338046803,-0.01182502274042831,0.004093277102456004,0.01666253204333093,0.01786157281071706,-1
200,2016-10-26,471.55,175.5,3242.3,151.85,577.65,319.3,321.5,432.5,290.1,370.45,2396.25,790.85,842.85,3265.8,6825.4,317.7,423.05,738.7,24418.8,699.15,676.05,1482.3,1123.1,1334.65,238.75,1308.95,530.05,1014.2,258.75,150.2,375.55,811.5,398.6,1239.3,201.4,1054.05,5869.1,16846.55,2823.95,3419.05,3937.55,516.7,1668.25,278.4,305.1,972.05,1148.4,487.55,1201.9,3327.95,-0.019011565022048534,-0.0017472335468842136,-0.005740910225476404,0.010275397287627846,0.022922040103169943,0.024128463266494714,0.01439387636242612,1
201,2016-10-27,461.7,175.5,3324.8,151.7,585.75,316.3,312.95,435.4,290.8,353.75,2418.1,774.3,840.3,3212.1,6936.95,323.1,414.1,746.9,24491.85,706.5,676.6,1475.3,1085.45,1378.55,243.1,1299.75,522.0,1003.5,255.4,148.3,369.2,806.6,397.15,1252.1,199.65,1048.7,5860.15,16719.1,2761.5,3313.65,3941.55,504.35,1636.95,284.3,305.0,958.55,1104.8,485.65,1179.05,3268.05,0.017598914380221365,0.01352784021033887,0.029854543912471946,0.04274627878376667,0.04397608243925206,0.03405283915016335,0.031084347567957332,1
202,2016-10-28,462.1,175.9,3363.45,152.25,575.15,324.8,323.5,433.4,286.9,345.65,2398.7,763.15,836.5,3311.95,6985.75,318.85,435.65,743.4,24020.0,697.8,669.05,1480.7,1069.9,1391.7,243.1,1311.8,537.0,997.5,258.0,149.65,373.55,819.35,405.45,1259.05,202.6,1054.95,5876.15,16719.25,2848.1,3351.85,3982.7,520.35,1658.85,276.85,307.0,965.3,1072.55,486.9,1199.8,3383.2,-0.004000666777796261,0.012043673945657647,0.02471245207534597,0.025920986831138637,0.01616936156026012,0.013252208701450318,0.009334889148191404,1
203,2016-10-30,464.4,175.05,3324.8,151.05,578.75,325.4,323.65,431.9,289.2,347.5,2391.05,767.75,839.15,3315.7,6940.4,318.7,439.7,748.1,24016.95,696.2,669.25,1475.25,1075.75,1377.5,241.65,1317.0,531.95,1002.1,257.6,149.75,382.25,819.65,404.7,1253.3,202.55,1051.2,5896.15,16888.65,2830.4,3352.1,3964.25,518.45,1657.95,277.05,305.3,970.5,1080.4,487.7,1195.0,3416.75,0.01610878661087866,0.028828451882845225,0.030041841004184177,0.02025104602510464,0.01732217573221761,0.013389121338912133,0.0035146443514644733,1
204,2016-11-01,460.75,176.9,3326.6,155.0,571.75,330.05,325.15,432.35,289.15,355.45,2350.0,772.9,835.25,3330.55,6794.35,317.45,433.55,733.75,25321.0,706.25,676.15,1463.15,1076.7,1417.2,239.95,1326.35,530.6,989.45,258.95,156.95,372.7,805.55,417.7,1259.8,219.8,1051.0,5878.1,16815.25,2825.6,3370.2,3976.75,509.35,1662.9,275.35,305.15,962.45,1060.8,475.8,1214.25,3458.9,0.012518015235742265,0.013712168004941397,0.0040765904879555654,0.0011941527691991314,-0.0026765493102738317,-0.01239448219065263,-8.235536339296608e-05,0
205,2016-11-02,457.9,175.1,3260.8,156.5,560.1,327.95,316.1,427.95,277.25,366.3,2304.05,764.3,841.1,3302.6,6759.15,309.6,429.8,714.05,24779.75,680.15,660.15,1448.65,1062.75,1404.35,237.3,1369.3,513.3,981.05,251.05,156.5,377.6,804.0,413.35,1246.15,218.25,1023.75,5794.6,16465.8,2818.8,3326.9,3896.1,500.9,1634.0,271.9,299.9,935.85,1019.85,476.8,1229.45,3372.55,0.001179389157753504,-0.008337061287567612,-0.0111838627028346,-0.015006710317621737,-0.02460449794623612,-0.012444589043881373,-0.030176095001830196,-1
206,2016-11-03,447.6,174.95,3262.35,153.05,560.0,327.0,309.75,428.05,267.55,380.9,2319.45,763.1,839.4,3301.5,6717.75,308.95,428.0,703.65,24549.4,669.35,644.05,1444.2,1037.15,1401.6,240.3,1360.95,510.2,966.85,245.65,162.8,377.2,806.0,403.3,1254.95,217.8,1023.95,5805.55,16122.15,2829.85,3378.5,3906.65,503.25,1599.15,269.75,288.2,909.7,1030.85,475.85,1230.9,3347.75,-0.009505240068242786,-0.012348687951905146,-0.01616703225282321,-0.02575351368917056,-0.013607929157527012,-0.03131854740433843,-0.11195060524819252,-1
207,2016-11-04,452.5,173.55,3079.7,153.5,544.7,315.9,306.0,424.0,269.5,364.05,2330.55,794.75,848.0,3302.0,6654.05,306.7,430.05,651.5,23929.75,672.45,643.5,1419.8,1043.05,1386.15,249.05,1372.35,512.3,971.0,242.85,158.85,369.05,799.65,403.1,1243.7,212.75,1005.55,5704.85,16826.9,2814.3,3287.9,3854.55,506.15,1591.35,269.8,287.7,900.35,993.15,478.7,1219.2,3196.7,-0.002870734908136483,-0.00672572178477694,-0.016404199475065617,-0.004142060367454031,-0.0220226377952757,-0.10342847769028882,-0.10174704724409445,-1
208,2016-11-07,450.0,174.0,3106.65,155.1,545.75,319.3,315.75,426.35,267.2,355.4,2277.05,817.2,837.65,3302.55,6458.05,305.6,444.85,654.9,24021.55,668.35,660.1,1398.0,1037.35,1381.4,256.5,1377.95,506.35,977.95,252.7,167.6,370.5,801.85,412.6,1249.45,215.75,1001.15,5715.95,16400.9,2824.1,3358.6,3908.5,507.4,1600.5,278.7,293.5,918.6,990.4,485.4,1215.7,3141.45,-0.0038660853829070043,-0.01357242740807765,-0.0012749856050011965,-0.01920704121082515,-0.10084724849880738,-0.09916097721477334,-0.09488360615283387,-1
209,2016-11-08,451.75,177.0,3119.0,154.15,535.3,317.05,318.45,439.1,270.6,360.65,2283.2,809.0,844.6,3235.55,6451.7,304.9,454.15,635.4,24267.85,684.4,660.55,1397.2,1057.0,1391.35,255.6,1384.6,540.2,982.6,252.65,167.4,371.15,811.8,408.65,1254.3,219.85,1003.5,5669.0,16963.1,2865.0,3372.45,3958.95,505.2,1656.9,283.2,289.85,910.7,983.7,490.85,1211.0,3072.05,-0.009744013212221268,0.002601156069364237,-0.015400495458299001,-0.0973575557390587,-0.09566473988439299,-0.0913707679603634,-0.09029727497935583,-1
210,2016-11-09,446.9,180.2,3282.55,154.1,526.3,317.05,316.3,446.5,269.9,362.4,2169.85,784.85,828.3,3124.2,6387.9,301.0,434.5,660.75,23331.25,661.2,659.95,1390.45,1050.95,1350.8,248.15,1333.35,533.5,958.3,260.0,162.1,348.8,822.1,399.35,1251.25,217.65,1004.6,5392.95,16352.6,2778.55,3235.9,3765.75,506.15,1680.85,281.45,282.4,895.85,929.15,487.55,1199.2,3032.45,0.012466644429619783,-0.005712141427618526,-0.08847565043362253,-0.08676617745163438,-0.08242995330220158,-0.08134589726484319,-0.116827885256838,-1
211,2016-11-10,444.95,188.45,3278.25,154.8,563.7,333.2,320.3,449.25,276.0,387.5,2155.45,789.65,818.55,3204.15,6420.1,308.65,442.25,666.2,23066.25,694.25,664.55,1412.1,1011.3,1324.55,251.05,1321.3,533.7,939.4,281.3,175.75,349.35,819.25,437.0,1278.55,229.3,1010.4,5328.5,15753.1,2726.6,3145.4,3841.25,505.95,1756.4,292.6,294.55,920.3,929.2,506.95,1214.15,3089.45,-0.017954947905942577,-0.09969937816579515,-0.09801095416546554,-0.09372812255487392,-0.09265741465222584,-0.12770250792735674,-0.1174484207058437,-1
212,2016-11-11,442.35,183.1,3256.25,151.7,547.95,324.05,310.25,438.25,273.45,365.2,2101.15,764.1,801.75,3079.35,6255.25,301.4,429.4,688.0,21685.2,647.1,649.6,1388.8,962.3,1268.35,242.95,1240.2,507.3,921.55,273.0,172.3,334.95,815.6,426.5,1275.8,229.8,1001.75,5134.25,15269.35,2647.6,2975.3,3634.1,482.15,1721.1,276.4,276.75,899.0,858.1,498.75,1192.35,3021.85,-0.08323898184257979,-0.08151968801107043,-0.07715855243846187,-0.07606826854530954,-0.1117540990480983,-0.10131253407137163,-0.10684782152891338,-1
213,2016-11-15,447.95,184.95,3310.7,150.15,552.4,313.65,285.8,435.9,275.6,364.85,2121.3,770.75,805.45,2929.35,5957.65,302.65,430.95,682.45,20281.15,600.35,643.6,1370.3,890.8,1225.75,237.5,1238.3,457.4,923.55,278.2,167.75,329.4,789.55,393.05,1254.75,209.55,985.4,4846.6,14267.45,2576.1,2891.85,3364.15,453.5,1693.85,269.75,266.65,819.3,815.05,479.3,1093.1,2827.85,0.0018754002378558064,0.006632513036318727,0.007821791235934666,-0.03110419906687403,-0.019714573232092174,-0.02575244716860293,-0.04455219101637528,-1
214,2016-11-16,445.3,188.5,3210.95,150.15,538.15,313.05,288.5,428.3,272.4,360.1,2189.6,773.85,808.75,2991.0,5965.6,309.65,443.6,667.4,21116.7,620.7,634.15,1375.55,935.7,1255.4,230.9,1237.35,458.45,940.9,277.2,162.8,320.3,770.55,392.75,1244.35,206.7,986.55,4990.8,13931.5,2605.65,2909.55,3370.25,475.3,1698.3,266.2,265.25,816.75,899.8,472.7,1095.15,2924.45,0.004748208008035263,0.005935260010044286,-0.0329178651326304,-0.021549559421083993,-0.027576131123590416,-0.04634068392457654,-0.019905948956764077,-1
215,2016-11-17,438.4,192.9,3207.15,151.8,545.7,306.85,293.45,434.95,273.25,358.85,2137.2,760.15,811.65,2935.05,5958.0,297.15,441.85,669.25,21036.0,617.1,635.5,1371.0,918.45,1250.2,231.5,1219.65,472.85,929.8,277.45,168.3,315.9,776.25,392.75,1230.2,213.9,977.75,4925.55,13501.55,2549.8,2875.45,3335.85,459.0,1654.55,267.65,264.6,819.8,871.15,474.1,1100.35,2918.15,0.0011814422683693207,-0.0374880719770982,-0.026173490253101245,-0.03217158176943687,-0.05084745762711848,-0.024537647112282457,-0.045440087244967516,-1
216,2016-11-18,437.15,191.95,3214.85,159.05,550.95,306.7,300.7,427.0,275.1,351.9,2125.1,763.85,802.85,2902.6,5881.7,303.75,445.3,688.85,21792.3,623.6,642.55,1370.45,908.2,1249.8,227.85,1239.85,471.25,920.0,275.8,165.35,303.3,779.25,385.1,1211.4,203.35,987.5,4950.9,14129.0,2574.8,2935.4,3392.8,446.65,1691.6,264.6,261.9,818.6,878.4,473.45,1101.65,2943.2,-0.038623882358280924,-0.027322652385058897,-0.033313665864839144,-0.05196750329051876,-0.02568873961784612,-0.04656651386556545,-0.0378523124404303,-1
217,2016-11-21,441.8,185.05,3134.4,154.9,545.1,300.75,291.85,420.85,276.05,359.65,2132.9,758.35,797.75,2894.3,5868.05,299.5,447.15,690.35,20361.6,608.85,633.85,1347.9,900.0,1221.95,224.2,1199.4,456.95,911.1,257.35,157.35,304.1,762.7,371.45,1198.7,196.75,991.5,4787.45,14394.85,2524.4,2925.85,3322.3,434.0,1621.8,261.2,255.7,787.45,832.2,465.7,1059.1,2845.7,0.011755263903314179,0.005523557737701952,-0.013879709187045433,0.013454820130299312,-0.008261731658955718,0.0008025682182986843,0.026012652251912176,1
218,2016-11-22,450.4,183.75,3121.65,154.1,550.5,303.4,296.5,414.55,277.9,359.45,2135.0,762.1,819.9,2906.05,5893.95,303.95,453.4,689.9,20653.05,606.2,640.9,1329.55,907.75,1249.7,226.1,1219.1,464.85,914.2,257.35,166.55,306.9,769.6,378.05,1198.05,206.9,1001.45,4934.55,14923.95,2599.5,2997.7,3422.75,449.4,1639.2,262.7,260.8,805.45,858.0,470.75,1071.55,2901.55,-0.006159301945779394,-0.025337128458774547,0.001679809621576179,-0.019784424431897762,-0.01082543978349112,0.01409173626988954,0.008539032243012544,-1
219,2016-11-23,448.9,181.65,3128.6,159.85,552.8,304.05,298.4,412.35,279.9,360.2,2156.35,763.45,831.7,2967.75,5915.85,300.55,453.1,701.3,20960.35,611.05,633.9,1357.25,942.05,1226.9,224.65,1191.8,471.5,920.25,258.65,173.7,312.5,766.15,392.7,1184.75,216.8,1009.0,4880.85,15010.5,2600.35,3013.5,3452.2,457.1,1651.25,264.95,263.7,812.25,850.25,480.5,1064.95,2931.15,-0.01929668059533307,0.007887694257946254,-0.013709563829287888,-0.0046950561059204655,0.020376543499694862,0.014789426733649467,-0.00793464481900563,1
220,2016-11-24,450.75,185.05,3111.7,157.0,553.65,300.35,293.95,402.55,277.25,360.4,2188.45,767.8,825.3,2942.55,6123.45,302.4,458.65,682.5,20356.6,609.25,638.1,1349.65,936.1,1217.65,223.5,1163.7,452.95,930.3,261.75,180.45,307.55,742.1,398.15,1165.5,221.8,987.35,4830.15,14969.15,2630.9,3051.95,3483.75,439.1,1614.75,259.3,257.7,810.25,820.7,468.2,1044.4,2949.45,0.02771926464955938,0.005697050938337627,0.014888931443891185,0.0404538490999617,0.03475679816162385,0.011585599387207879,0.03767713519724235,1
221,2016-11-25,464.75,188.65,3168.45,161.5,565.05,304.25,296.5,417.2,277.45,355.6,2300.35,801.95,833.6,2962.0,6159.25,301.0,487.25,714.15,20222.55,628.7,639.4,1370.7,945.45,1244.05,228.8,1173.0,452.35,977.5,260.95,180.5,316.15,752.15,408.75,1189.3,223.25,993.7,4873.6,15442.4,2613.05,3045.95,3497.45,439.5,1673.85,260.1,265.05,823.1,877.9,471.2,1073.35,2970.15,-0.02142823869194578,-0.01248427819443785,0.012391111939255772,0.006847719755904539,-0.015698513998229757,0.009689290538966873,0.008711044859551998,-1
222,2016-11-28,460.6,190.5,3172.9,164.35,570.55,304.9,300.15,417.5,284.0,363.5,2282.6,806.05,837.85,2970.5,6288.9,318.8,489.35,715.15,20213.9,628.65,651.3,1356.95,936.1,1246.7,233.7,1162.5,454.7,979.75,253.55,178.65,306.55,750.15,406.6,1184.45,228.6,986.65,4893.75,15448.15,2637.0,3106.4,3504.85,457.7,1722.45,255.3,272.75,840.05,879.25,472.9,1050.35,2941.9,0.00913981053934416,0.034559908601894784,0.02889513019469714,0.005855191126767355,0.03179892416813452,0.03079925739039381,0.02456324082448725,1
223,2016-11-29,465.15,189.45,3188.25,163.0,569.15,308.4,298.7,428.0,284.8,369.8,2259.85,805.3,832.7,3005.45,6289.0,324.85,483.85,706.5,21294.05,625.45,643.8,1352.45,958.55,1255.8,231.05,1185.85,459.85,972.6,252.7,175.4,313.85,745.4,408.95,1178.75,228.55,997.7,5088.15,15593.55,2664.15,3163.25,3536.25,457.4,1697.45,255.45,276.9,849.4,907.25,464.65,1059.95,2938.1,0.02518986744657771,0.019576395112977027,-0.0032548705127600787,0.02245388933440252,0.02146327656964951,0.015283739799047166,0.0361809519316948,1
224,2016-11-30,465.25,191.9,3196.9,163.15,566.6,308.6,306.7,424.75,288.9,375.45,2276.05,803.8,844.0,3032.9,6289.7,324.6,485.2,709.8,21619.8,633.95,643.95,1382.75,969.9,1263.1,232.5,1185.1,459.3,975.55,258.35,175.75,323.5,755.45,415.05,1199.6,229.85,990.05,5266.0,15571.6,2685.15,3166.05,3603.45,455.65,1729.0,265.55,277.9,870.3,919.8,469.85,1086.65,2990.0,-0.005475544103437211,-0.027745824322459013,-0.0026687525882299642,-0.0036350250770717757,-0.009662724888418532,0.010721023328578532,0.02411079924538703,-1
225,2016-12-01,468.3,184.3,3238.75,161.9,568.2,306.3,297.85,439.65,292.15,386.55,2263.45,803.1,848.1,3003.35,6284.05,318.2,475.05,721.5,22202.25,650.5,628.9,1388.35,939.15,1270.0,233.5,1160.1,448.2,975.6,255.65,171.35,324.9,744.95,409.6,1197.25,226.9,997.75,5252.1,14990.3,2694.9,3190.45,3570.7,457.6,1676.35,259.15,275.1,872.95,914.2,466.05,1080.7,2939.3,-0.022392893494957013,0.002822244841306518,0.0018506523549551217,-0.00421023410752286,0.016285740723604985,0.029749236605903454,0.004256500416396696,-1
226,2016-12-02,460.4,183.8,3180.5,161.65,571.2,305.85,294.95,432.9,291.25,385.9,2221.85,793.6,831.45,2976.8,6230.95,318.6,473.4,720.35,22756.2,652.2,608.15,1361.85,904.85,1236.8,228.5,1145.55,432.9,964.5,254.1,168.75,313.2,723.55,406.4,1189.1,223.05,994.75,5068.1,15063.3,2701.35,3183.65,3585.65,443.1,1656.65,259.5,265.9,872.8,886.5,459.95,1056.5,2977.65,0.025792711784193092,0.024798864174160006,0.01859914813062006,0.03956460009465211,0.053336488405111133,0.027259820160908617,0.031519167061050596,1
227,2016-12-05,456.65,185.1,3168.15,162.45,573.0,305.35,290.95,427.45,295.4,386.05,2186.0,793.4,844.9,3066.4,6229.0,326.75,462.4,713.1,22748.35,663.65,604.2,1356.15,937.65,1215.55,232.55,1181.3,439.3,961.65,256.9,174.5,325.85,729.8,413.5,1196.35,226.6,993.85,5202.95,15105.3,2740.75,3224.35,3582.75,442.55,1648.55,260.85,268.7,871.95,902.25,460.75,1083.75,3031.65,-0.0009688581314878473,-0.007012687427912258,0.013425605536332139,0.026851211072664277,0.0014302191464820803,0.005582468281430177,-0.010980392156862829,1
228,2016-12-06,457.8,182.9,3195.9,163.1,574.85,305.7,295.65,431.4,298.75,381.7,2182.35,780.9,836.0,3004.45,6265.9,328.85,465.45,706.15,22457.5,672.55,612.95,1362.15,934.15,1243.4,230.2,1175.4,441.1,966.5,259.1,175.4,323.5,734.0,418.45,1194.45,229.1,1005.2,5135.2,15506.3,2733.3,3196.95,3601.9,446.7,1644.0,261.0,271.9,874.15,898.05,455.95,1082.7,2999.0,-0.006049690588343913,0.014408423385979412,0.0278470490440564,0.002401403897663165,0.00655767987438802,-0.010021243188325608,-0.0015239678581325305,1
229,2016-12-07,453.35,182.45,3183.8,163.15,570.85,305.3,303.6,427.55,297.1,378.9,2154.55,785.35,833.7,2994.75,6281.95,328.15,455.6,664.0,23382.0,672.2,632.15,1353.8,932.2,1264.95,227.2,1182.0,445.35,966.4,255.6,175.05,324.2,734.35,411.9,1181.6,231.45,999.15,5116.65,15198.85,2699.05,3228.2,3568.05,441.45,1646.35,258.7,277.4,876.5,891.05,447.1,1076.15,2957.2,0.020582632532639374,0.03410305254843638,0.008502532174882556,0.012684105375644532,-0.003995725502950501,0.004553268596385135,0.006086512103331277,1
230,2016-12-08,458.6,185.65,3211.7,163.05,582.75,312.1,306.65,429.9,303.3,370.25,2195.75,794.85,843.0,3038.75,6330.7,332.45,463.75,675.7,23249.85,700.15,638.05,1366.95,936.15,1289.85,233.3,1209.2,461.55,984.65,259.9,179.2,326.6,748.65,431.3,1199.5,242.95,1020.05,5234.6,15395.35,2778.6,3316.25,3593.0,452.85,1656.85,262.75,287.1,894.3,911.55,449.35,1098.3,2995.4,0.013247746517344948,-0.011836474551579714,-0.007739233360648275,-0.024082673222252615,-0.015706091231903852,-0.014203769461895575,-0.012200673768551273,-1
231,2016-12-09,458.1,184.45,3186.4,164.05,578.9,306.45,302.6,429.35,306.8,358.0,2195.25,803.3,845.05,3025.35,6352.35,332.0,471.7,673.0,22844.35,695.5,634.65,1362.2,941.75,1268.25,236.15,1188.35,464.1,989.35,266.65,182.1,326.55,745.25,430.55,1198.3,245.45,1028.95,5235.0,15227.7,2720.15,3277.35,3568.95,460.05,1646.45,268.45,285.65,878.35,896.35,456.4,1112.85,2997.15,-0.024756256458642188,-0.02071258480478048,-0.03684234173518444,-0.028575279687289352,-0.027092600080873313,-0.025115693938985325,-0.036797412050141365,-1
232,2016-12-12,453.55,184.75,3147.9,165.45,574.8,305.3,295.5,429.1,311.45,351.6,2208.2,799.8,832.6,2977.05,6313.7,329.15,469.4,676.4,22179.2,695.55,611.85,1364.95,910.25,1264.5,232.3,1165.6,454.4,977.35,263.65,181.95,321.7,729.85,424.2,1184.45,246.8,1027.2,5144.4,14752.65,2655.15,3212.45,3462.35,452.3,1622.35,264.85,281.35,861.75,843.6,445.1,1085.3,2975.25,0.004146318990140975,-0.012392886759421401,-0.003915967935133143,-0.0023956509720813686,-0.0003685616880124054,-0.012346816548419667,0.0008753340090298033,0
233,2016-12-13,463.75,185.25,3166.85,164.8,578.85,305.95,301.0,424.9,312.0,355.4,2200.3,800.95,831.15,2938.65,6329.55,330.0,484.55,684.35,22334.05,678.05,628.65,1375.7,906.75,1278.55,235.65,1167.4,470.65,990.2,266.15,176.95,320.05,730.95,421.1,1186.25,239.95,1039.8,5163.15,14832.55,2659.15,3210.7,3366.75,441.8,1631.9,264.4,286.0,850.55,836.75,452.95,1089.8,2874.8,-0.016470912093962238,-0.00802899614608185,-0.0065149568728206176,-0.004496237841805711,-0.01642503211598446,-0.0032574784364103088,-0.026610387227014132,-1
234,2016-12-14,466.3,181.95,3147.7,163.55,568.0,292.0,299.15,419.1,305.3,356.35,2207.6,820.8,821.8,2941.65,6235.15,322.6,476.65,678.4,21801.55,651.1,620.6,1359.95,914.35,1266.55,233.15,1173.95,472.35,999.75,262.9,176.0,322.15,727.8,417.75,1175.7,235.9,1059.5,5141.05,14773.2,2648.5,3159.6,3315.05,442.45,1630.15,260.55,283.85,850.9,848.75,467.2,1071.85,2775.75,0.008583290572374908,0.010122685077203096,0.012175211083640605,4.664831832829398e-05,0.013434715678499876,-0.010309278350515422,-0.009189718710640397,0
235,2016-12-15,466.1,183.35,3107.5,160.2,563.15,290.15,297.8,416.95,206.45,351.1,2259.3,832.15,816.05,2920.2,6176.75,318.45,477.45,649.95,21515.3,644.85,615.65,1356.85,903.0,1259.2,229.7,1186.55,463.2,992.35,265.4,176.1,315.35,724.75,419.3,1176.6,236.1,1052.95,5152.05,14709.45,2670.65,3169.45,3264.5,437.75,1630.65,260.3,284.25,831.4,853.8,478.1,1081.05,2710.75,0.0015262938809491615,0.0035613523888813068,-0.008463993339808394,0.004810138291475922,-0.018731788538920494,-0.017621756625502943,-0.01900929651727483,0
236,2016-12-16,463.5,183.8,3107.8,160.0,566.2,288.25,296.35,415.1,201.7,355.65,2282.65,820.6,816.95,2895.3,6115.2,310.25,477.15,647.35,21759.1,663.4,611.1,1360.6,899.9,1269.15,226.35,1181.0,473.15,1005.15,264.75,170.2,321.7,719.1,414.05,1182.3,230.3,1057.15,5188.65,14112.8,2659.5,3127.9,3177.65,442.1,1618.3,255.6,280.25,817.5,850.8,472.8,1082.7,2829.8,0.0020319571441766377,-0.009975062344139609,0.00327883993719401,-0.020227209753394374,-0.01911886949293437,-0.020504294818509322,-0.017871986699917,-1
